status,pages,chars,engine,pdf_path,txt_path,message
converted,15,30790,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\011 - CHAPTER 10- STANDARD INTERNAL CONTROL AND RISK MANAGEMENT - 79345bos63448-p10.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\011 - CHAPTER 10- STANDARD INTERNAL CONTROL AND RISK MANAGEMEN__19b41ed5c8.txt,
skipped,0,9032,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\012 - REFERENCES - 79346bos63448-ref.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\012 - REFERENCES - 79346bos63448-ref.txt,up to date
skipped,0,18635,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\001 - Initial Pages - 79541bis63532-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\001 - Initial Pages - 79541bis63532-ip.txt,up to date
converted,15,31139,pymupdf,"C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\002 - Chapter-1- Introduction to the Insolvency and Bankruptcy Code, 2016 - 79542bis63532-cp1.pdf","C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\002 - Chapter-1- Introduction to the Insolvency and Bankruptcy Code, 201__0c7d38551f.txt",
skipped,0,26566,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\003 - Chapter-2- Preliminary - 79543bis63532-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\003 - Chapter-2- Preliminary - 79543bis63532-cp2.txt,up to date
converted,160,401548,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\004 - Chapter-3- Insolvency Resolutions and Liquidation for Corporate Persons - 79544bis63532-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\004 - Chapter-3- Insolvency Resolutions and Liquidation for Corporate Pe__26f5508af6.txt,
converted,84,187597,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\005 - Chapter-4- Insolvency Resolution and Bankruptcy for Individuals and Partnership Firms - 79545bis63532-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\005 - Chapter-4- Insolvency Resolution and Bankruptcy for Individuals an__3aa12450dc.txt,
converted,37,80524,pymupdf,"C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\006 - Chapter-5- Regulation of Insolvency Professionals, Agencies and Information Utilities - 79546bis63532-cp5.pdf","C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\006 - Chapter-5- Regulation of Insolvency Professionals, Agencies and In__ae974a9ff5.txt",
skipped,0,86634,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\007 - Chapter-7- Significant Judicial Pronouncements - 79547bis63532-cp7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\007 - Chapter-7- Significant Judicial Pronouncements - 79547bis63532-cp7.txt,up to date
skipped,0,53155,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\008 - Chapter-6- Miscellaneous Provisions - 79548bis63532-cp6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\008 - Chapter-6- Miscellaneous Provisions - 79548bis63532-cp6.txt,up to date
skipped,0,19155,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\009 - Relevant Amendment - 82355bos66403.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_04_Insolvency_Bankruptcy_Code\009 - Relevant Amendment - 82355bos66403.txt,up to date
skipped,0,11006,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\001 - INITIAL PAGES - 79347bos63449-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\001 - INITIAL PAGES - 79347bos63449-ip.txt,up to date
skipped,0,47568,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\002 - CHAPTER 1- INTRODUCTION - 79348bos63449-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\002 - CHAPTER 1- INTRODUCTION - 79348bos63449-cp1.txt,up to date
skipped,0,133425,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\003 - CHAPTER 2- FUNDAMENTALS OF ARBITRATION - 79349bos63449-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\003 - CHAPTER 2- FUNDAMENTALS OF ARBITRATION - 79349bos63449-cp2.txt,up to date
skipped,0,82596,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\004 - CHAPTER 3- ENFORCEMENT OF CERTAIN FOREIGN AWARDS - 79350bos63449-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\004 - CHAPTER 3- ENFORCEMENT OF CERTAIN FOREIGN AWARDS - 79350bos63449-cp3.txt,up to date
skipped,0,38295,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\005 - CHAPTER 4- CONCILIATION - 79351bos63449-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_06_Arbitration_Conciliation_Act\005 - CHAPTER 4- CONCILIATION - 79351bos63449-cp4.txt,up to date
skipped,0,18738,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\001 - Initial Pages - 79409bos63471-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\001 - Initial Pages - 79409bos63471-ip.txt,up to date
skipped,0,67599,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\002 - Chapter-1- Background & Overview - 79410bos63471-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\002 - Chapter-1- Background & Overview - 79410bos63471-cp1.txt,up to date
skipped,0,71752,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\003 - Chapter-2- Introduction & Basic Concepts - 79411bos63471-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\003 - Chapter-2- Introduction & Basic Concepts - 79411bos63471-cp2.txt,up to date
skipped,0,158698,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\004 - Chapter-3- Nature and Types of Fraud - 79412bos63471-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\004 - Chapter-3- Nature and Types of Fraud - 79412bos63471-cp3.txt,up to date
skipped,0,93011,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\005 - Chapter-4- Financial Statement Frauds - 79413bos63471-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\005 - Chapter-4- Financial Statement Frauds - 79413bos63471-cp4.txt,up to date
skipped,0,89309,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\006 - Chapter-5- Process of Forensic Investigation - 79414bos63471-cp5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\006 - Chapter-5- Process of Forensic Investigation - 79414bos63471-cp5.txt,up to date
skipped,0,62838,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\007 - Chapter-6- Fraud Detection - 79415bos63471-cp6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\007 - Chapter-6- Fraud Detection - 79415bos63471-cp6.txt,up to date
skipped,0,44375,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\008 - Chapter-7- Digital Forensics - 79416bos63471-cp7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\008 - Chapter-7- Digital Forensics - 79416bos63471-cp7.txt,up to date
skipped,0,42986,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\009 - Chapter-8- Interviewing Skills - 79417bos63471-cp8.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\009 - Chapter-8- Interviewing Skills - 79417bos63471-cp8.txt,up to date
skipped,0,44093,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\010 - Chapter-9- Writing A Forensic Investigation Report - 79418bos63471-cp9.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\010 - Chapter-9- Writing A Forensic Investigation Report - 79418bos63471-cp9.txt,up to date
skipped,0,30235,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_07_Forensic_Accounting\011 - Chapter-10- Fraud Prevention - 79419bos63471-cp10.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_07_Forensic_Accounting\011 - Chapter-10- Fraud Prevention - 79419bos63471-cp10.txt,up to date
skipped,0,17579,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\001 - Initial Pages - 79624bos63598-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\001 - Initial Pages - 79624bos63598-ip.txt,up to date
skipped,0,41871,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\002 - Chapter-1- Introduction to Valuation - 79625bos63598-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\002 - Chapter-1- Introduction to Valuation - 79625bos63598-cp1.txt,up to date
skipped,0,46613,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\003 - Chapter-2- Need and Purpose of Valuation - 79626bos63598-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\003 - Chapter-2- Need and Purpose of Valuation - 79626bos63598-cp2.txt,up to date
skipped,0,148544,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\004 - Chapter-3- Valuation Approaches and Methodologies - 79627bos63598-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\004 - Chapter-3- Valuation Approaches and Methodologies - 79627bos63598-cp3.txt,up to date
skipped,0,53290,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\005 - Chapter-4- Valuation Documentation & Report - 79628bos63598-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\005 - Chapter-4- Valuation Documentation & Report - 79628bos63598-cp4.txt,up to date
skipped,0,212468,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\006 - Chapter-5- Valuation Standards - 79629bos63598-cp5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\006 - Chapter-5- Valuation Standards - 79629bos63598-cp5.txt,up to date
skipped,0,119983,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_08_Valuation\007 - Chapter-6- Other Applications of Valuation - 79630bos63598-cp6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_08_Valuation\007 - Chapter-6- Other Applications of Valuation - 79630bos63598-cp6.txt,up to date
skipped,0,39188,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\001 - INITIAL PAGES - 79352bos63450-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\001 - INITIAL PAGES - 79352bos63450-ip.txt,up to date
skipped,0,57105,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\002 - CHAPTER 1- INTRODUCTION TO FINANCIAL MARKETS - 79353bos63450-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\002 - CHAPTER 1- INTRODUCTION TO FINANCIAL MARKETS - 79353bos63450-cp1.txt,up to date
converted,19,45612,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\003 - CHAPTER 2- IMPACT OF VARIOUS POLICIES OF FINANCIAL MARKETS - 79354bos63450-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\003 - CHAPTER 2- IMPACT OF VARIOUS POLICIES OF FINANCIAL MARKETS__76c0787236.txt,
skipped,0,123467,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\004 - CHAPTER 3- CAPITAL MARKET-PRIMARY - 79355bos63450-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\004 - CHAPTER 3- CAPITAL MARKET-PRIMARY - 79355bos63450-cp3.txt,up to date
skipped,0,134848,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\005 - CHAPTER 4- CAPITAL MARKET-SECONDARY - 79356bos63450-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\005 - CHAPTER 4- CAPITAL MARKET-SECONDARY - 79356bos63450-cp4.txt,up to date
skipped,0,112718,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\006 - CHAPTER 5- MONEY MARKET - 79357bos63450-cp5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\006 - CHAPTER 5- MONEY MARKET - 79357bos63450-cp5.txt,up to date
skipped,0,81107,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\007 - CHAPTER 6- BOND MARKET - 79358bos63450-cp6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\007 - CHAPTER 6- BOND MARKET - 79358bos63450-cp6.txt,up to date
skipped,0,90230,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\008 - CHAPTER 7- DERIVATIVE MARKET - 79359bos63450-cp7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\008 - CHAPTER 7- DERIVATIVE MARKET - 79359bos63450-cp7.txt,up to date
skipped,0,66721,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\009 - CHAPTER 8- INSTITUTIONS AND INTERMEDIARIES - 79360bos63450-cp8.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\009 - CHAPTER 8- INSTITUTIONS AND INTERMEDIARIES - 79360bos63450-cp8.txt,up to date
skipped,0,34716,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\010 - CHAPTER 9- COMMODITY MARKET - 79361bos63450-cp9.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\010 - CHAPTER 9- COMMODITY MARKET - 79361bos63450-cp9.txt,up to date
skipped,0,135973,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\011 - CHAPTER 10- MUTUAL FUNDS - 79362bos63450-cp10.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\011 - CHAPTER 10- MUTUAL FUNDS - 79362bos63450-cp10.txt,up to date
skipped,0,41096,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\012 - CHAPTER 11- PRIVATE EQUITY - 79363bos63450-cp11.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\012 - CHAPTER 11- PRIVATE EQUITY - 79363bos63450-cp11.txt,up to date
skipped,0,51829,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\013 - CHAPTER 12- INVESTMENT BANKING - 79364bos63450-cp12.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\013 - CHAPTER 12- INVESTMENT BANKING - 79364bos63450-cp12.txt,up to date
skipped,0,50335,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\014 - CHAPTER 13- CREDIT RATING - 79365bos63450-cp13.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\014 - CHAPTER 13- CREDIT RATING - 79365bos63450-cp13.txt,up to date
skipped,0,49610,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\015 - CHAPTER 14- LEASING - 79366bos63450-cp14.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\015 - CHAPTER 14- LEASING - 79366bos63450-cp14.txt,up to date
skipped,0,33106,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\016 - CHAPTER 15- FACTORING - 79367bos63450-cp15.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\016 - CHAPTER 15- FACTORING - 79367bos63450-cp15.txt,up to date
converted,60,148348,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\017 - CHAPTER 16- SEBI REGULATIONS-COMPLIANCES IN CAPITAL MARKETS - 79368bos63450-cp16.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_09_Financial_Services_Capital_Markets\017 - CHAPTER 16- SEBI REGULATIONS-COMPLIANCES IN CAPITAL MARKET__c85d305d6d.txt,
skipped,0,68359,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_10_Forex_Treasury_Management\001 - CHAPTER 1- ORGANISATIONAL STRUCTURE OF TREASURY - 79392bos63468-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_10_Forex_Treasury_Management\001 - CHAPTER 1- ORGANISATIONAL STRUCTURE OF TREASURY - 79392bos63468-cp1.txt,up to date
